user_id,y,R,G,B1,L,A,B,H,S,V
./normal/face_dev_16155.png,1,196.507,170.857,160.967,175.629,137.722,138.476,9.49453,56.0843,192.092
./normal/face_dev_17400.png,1,190.591,162.051,138.186,159.159,137.792,148.529,13.465,91.8547,179.992
./normal/face_dev_17943.png,1,176.435,154.461,133.776,146.541,135.209,145.871,14.4414,84.9987,161.129
./normal/face_dev_15805.png,1,195.777,163.635,148.363,167.48,139.968,142.874,9.40123,75.8149,189.635
./normal/face_dev_18622.png,1,180.889,151.4,131.3,153.708,138.771,145.905,11.8752,86.0101,173.973
./normal/face_dev_18220.png,1,158.785,139.355,128.283,125.762,136.186,139.892,11.4675,73.0453,138.016
./normal/face_dev_18585.png,1,217.467,185.175,173.096,186.303,140.632,141.539,8.05804,67.164,210.518
./normal/face_dev_17898.png,1,146.469,129.647,111.795,119.446,133.985,143.676,15.0975,85.1681,129.751
./normal/face_dev_17591.png,1,165.629,139.401,121.193,137.879,137.775,144.685,12.0973,87.4217,155.149
./normal/face_dev_15958.png,1,149.737,153.925,162.775,139.233,130.421,130.88,56.9151,22.751,137.093
./normal/face_dev_17112.png,1,184.671,173.204,166.974,180.208,132.079,133.583,25.4038,28.4267,184.104
./normal/face_dev_18810.jpg,1,164.957,147.489,135.752,138.632,134.344,138.945,14.1078,61.2392,147.956
./normal/face_dev_16129.png,1,173.291,156.391,152.452,155.782,135.688,134.177,42.4859,42.3721,164.755
./normal/face_dev_17598.png,1,186.087,155.737,138.155,155.542,139.681,144.909,10.736,84.5703,177.104
./normal/face_dev_16500.png,1,152.658,135.539,124.733,127.79,134.76,138.676,11.9047,67.3425,137.179
./normal/face_dev_15927.png,1,174.746,156.897,144.023,149.635,134.617,140.007,12.3444,62.1724,160.34
./normal/face_dev_15695.png,1,182.387,157.796,140.767,161.343,136.506,142.595,11.9873,69.8027,176.984
./normal/face_dev_16124.png,1,164.49,139.239,115.383,137.225,136.596,147.971,14.3159,96.9682,154.253
./normal/face_dev_18703.png,1,138.393,113.577,98.5579,100.04,137.877,143.346,11.4966,104.228,116.661
./normal/face_dev_16115.png,1,187.881,154.795,140.035,153.146,141.723,143.996,11.7128,85.5067,177.364
./normal/face_dev_16275.png,1,202.084,177.638,166.253,177.171,137.62,139.804,9.2696,59.4972,194.467
./normal/face_dev_19134.jpg,1,186.455,154.027,140.023,156.235,140.741,142.55,8.79501,78.7007,178.516
./normal/face_dev_19107.jpg,1,172.53,167.891,176.461,159.457,134.012,132.151,70.9941,24.2917,162.179
./normal/face_dev_16355.png,1,160.647,136.04,118.787,143.883,136.275,142.336,12.1071,74.6897,158.071
./normal/face_dev_18413.jpg,1,180.237,160.403,141.77,165.235,133.851,142.037,14.3598,62.6491,176.616
./normal/face_dev_16586.png,1,193.151,179.357,170.503,173.363,132.816,136.398,13.4414,41.1599,180.399
./normal/face_dev_17457.png,1,178.104,154.816,137.162,147.517,136.524,144.226,12.6748,81.0887,163.487
./normal/face_dev_17560.png,1,204.436,169.881,151.016,177.154,140.015,144.715,10.3404,77.3274,201.234
./normal/face_dev_16467.png,1,183.31,166.666,154.66,154.088,134.684,139.69,12.1221,61.8579,165.594
./normal/face_dev_18161.jpg,1,138.627,138.192,133.799,129.184,128.201,132.282,21.8398,22.1316,124.168
./normal/face_dev_17182.png,1,163.263,143.751,128.492,148.783,134.301,140.315,12.7318,62.1505,158.984
./normal/face_dev_18407.jpg,1,182.137,159.362,141.972,157.911,135.921,142.956,12.7563,71.4057,172.674
./normal/face_dev_18364.png,1,150.849,127.572,115.445,129.393,136.795,139.821,13.5046,74.3948,142.416
./normal/face_dev_16343.png,1,201.232,184.515,174.965,177.463,134.299,137.565,11.4613,46.9294,188.061
./normal/face_dev_19198.png,1,175.454,142.031,124.628,145.516,140.693,144.794,10.0288,89.383,168.135
./normal/face_dev_18301.png,1,204.127,177.858,167.492,181.745,138.094,138.896,8.87618,56.2391,199.587
./normal/face_dev_17412.png,1,214.315,204.501,203.311,191.191,133.21,131.998,36.5285,24.7955,196.702
./normal/face_dev_16310.png,1,197.145,173.398,159.392,172.597,136.755,141.071,10.873,63.6208,188.968
./normal/face_dev_17490.png,1,157.657,138.672,129.054,140.857,135.252,137.45,14.1303,57.0817,150.592
./normal/face_dev_18949.jpg,1,161.045,136.605,114.461,133.052,135.466,146.202,14.1437,92.6749,147.853
./normal/face_dev_17548.png,1,169.285,149.965,137.479,130.985,136.577,141.577,11.5206,80.7253,145.685
./normal/face_dev_15826.png,1,181.875,167.099,164.21,152.411,133.871,133.543,30.3227,38.7815,160.261
./normal/face_dev_17446.png,1,162.745,131.703,112.796,130.221,139.947,146.073,11.1256,100.339,151.329
./normal/face_dev_16632.png,1,110.518,95.3377,81.2427,89.6812,135.942,143.855,14.5577,105.516,102.876
./normal/face_dev_17568.png,1,184.604,164.226,152.667,138.553,138.247,142.54,10.6488,80.4172,155.457
./normal/face_dev_16291.png,1,174.303,147.978,131.722,148.192,137.68,142.948,11.2406,78.3412,165.387
./normal/face_dev_16337.png,1,206.584,176.654,155.657,181.128,137.873,145.37,12.1297,74.8229,202.251
./normal/face_dev_16268.png,1,176.864,153.62,139.426,151.734,137.062,141.597,11.0273,71.1886,167.296
./normal/face_dev_16293.png,1,194.664,170.753,158.343,173.601,136.431,139.522,10.2391,58.0555,188.785
./normal/face_dev_16669.png,1,169.146,162.572,161.358,166.667,131.713,131.16,43.6602,21.1855,167.296
./normal/face_dev_18871.png,1,198.27,171.103,159.439,170.667,138.846,140.466,8.71416,65.4528,189.802
./normal/face_dev_17452.png,1,172.651,146.958,129.423,141.9,137.102,144.003,11.9734,84.858,158.923
./normal/face_dev_17417.png,1,212.558,201.599,201.879,190.397,134.014,131.772,56.3612,26.1927,196.951
./normal/face_dev_17003.png,1,151.276,125.73,108.055,128.592,136.668,143.303,12.2165,86.464,143.336
./normal/face_dev_16515.png,1,175.194,161.992,156.758,149.098,133.803,134.407,21.0392,42.1445,155.4
./normal/face_dev_15856.png,1,139.489,126.255,118.957,119.102,132.674,135.114,16.8678,50.0586,123.313
./normal/face_dev_16101.png,1,195.212,169.388,149.022,164.285,137.456,146.441,13.0443,82.4021,183.705
./normal/face_dev_18084.jpg,1,173.379,155.802,144.741,144.837,134.786,138.695,11.3827,60.1597,155.143
./normal/face_dev_16228.png,1,149.435,137.489,135.569,132.806,133.923,132.689,45.2659,38.3503,137.233
./normal/face_dev_18608.png,1,180.357,161.612,154.582,163.663,135.805,136.107,16.9134,46.6536,174.318
./normal/face_dev_15571.png,1,179.376,156.836,137.368,146.868,135.718,145.476,13.7362,84.1999,162.258
./normal/face_dev_16578.png,1,164.051,134.996,121.24,137.808,139.1,141.814,9.59288,81.4156,156.14
./normal/face_dev_17892.png,1,157.688,138.223,124.622,123.639,135.344,141.299,12.3405,80.2248,135.613
./normal/face_dev_17361.png,1,158.659,142.342,131.183,130.288,135.157,139.599,12.4395,64.4363,140.53
./normal/face_dev_19219.png,1,177.798,147.516,131.415,152.556,139.128,143.038,10.1636,79.1828,172.276
./normal/face_dev_16079.png,1,171.033,143.879,124.58,135.755,138.564,146.534,12.3022,96.388,155.085
./normal/face_dev_18461.png,1,221.317,194.482,186.888,191.564,137.833,137.527,9.06824,50.0771,209.231
./normal/face_dev_16587.png,1,202.257,184.217,174.278,172.943,135.625,139.003,11.4177,55.5144,186.249
./normal/face_dev_15648.png,1,142.957,130.703,123.219,122.866,133.102,135.672,14.3117,49.7105,127.766
./normal/face_dev_18850.jpg,1,141.899,133.777,131.343,111.418,132.694,132.574,34.4368,37.693,113.842
./normal/face_dev_16064.png,1,152.953,127.704,110.241,118.239,137.115,144.399,12.1651,97.2722,134.136
./normal/face_dev_18942.jpg,1,145.43,121.033,102.087,119.303,136.536,144.378,12.9315,94.4326,134.218
./normal/face_dev_16726.png,1,164.264,167.411,169.278,151.118,129.79,129.301,60.5027,12.6686,146.9
./normal/face_dev_18390.jpg,1,146.107,132.325,128.667,142.407,133.253,132.493,35.0573,33.9198,145.957
./normal/face_dev_16345.png,1,208.317,193.47,184.414,184.03,133.963,137.594,11.5899,44.9451,194.27
./normal/face_dev_18570.png,1,218.258,185.303,169.49,192.767,139.178,142.278,9.56178,65.072,215.74
./normal/face_dev_18924.png,1,191.588,166.9,147.969,166.273,136.46,144.351,12.9353,73.6112,183.242
./normal/face_dev_17923.png,1,139.305,116.747,100.655,111.698,136.972,143.311,12.1857,94.2552,126.353
./normal/face_dev_17519.png,1,189.498,164.475,152.874,144.378,140.083,142.734,9.31978,82.4633,164.803
./normal/face_dev_16671.png,1,162.712,157.619,151.81,150.927,129.998,133.351,25.1733,26.9693,149.62
./normal/face_dev_15832.png,1,149.354,135.361,129.235,130.251,134.706,135.69,23.1824,50.7412,137.716
./normal/face_dev_16312.png,1,199.846,180.307,166.456,179.496,134.847,140.112,12.316,55.2158,192.427
./normal/face_dev_17264.png,1,175.057,141.25,125.26,135.019,142.412,145.65,9.35952,100.348,159.746
./normal/face_dev_16325.png,1,195.255,168.033,152.773,170.042,137.791,142.032,10.5322,68.8669,188.556
./normal/face_dev_16647.png,1,181.981,153.886,134.721,148.107,138.909,146.297,11.8808,90.5086,168.596
./normal/face_dev_17355.png,1,176.904,156.921,149.067,150.378,136.805,137.394,12.4748,54.3576,162.876
./normal/face_dev_17036.png,1,160.483,135.662,120.069,139.088,137.019,142.106,11.4237,77.2001,154.017
./normal/face_dev_17945.png,1,192.918,163.128,136.141,163.957,137.695,149.766,14.0132,92.8808,185.52
./normal/face_dev_18170.png,1,161.257,151.221,148.846,147.708,132.82,131.96,40.8049,29.1189,150.132
./normal/face_dev_15564.png,1,172.458,144.493,133.363,137.793,139.223,140.21,8.83037,78.5351,156.001
./normal/face_dev_17664.png,1,189.913,165.26,146.236,160.042,136.882,145.211,12.859,79.3983,177.741
./normal/face_dev_19179.png,1,182.419,148.993,133.941,147.702,141.729,144.176,9.02573,88.1196,171.635
./normal/face_dev_17371.png,1,167.348,157.516,154.931,155.416,133.255,132.922,37.1628,31.3622,159.263
./normal/face_dev_17627.png,1,209.032,190.818,184.888,186.775,136.168,135.799,10.4379,42.3769,199.615
./normal/face_dev_18345.png,1,183.16,155.224,140.697,153.569,139.11,142.793,9.95477,77.3466,172.991
./normal/face_dev_15484.png,1,155.73,130.101,108.926,126.307,137.049,146.6,13.4252,99.3719,142.936
./normal/face_dev_16969.png,1,161.219,141.073,121.757,135.49,134.832,144.583,14.4381,83.0728,148.048
./normal/face_dev_17149.png,1,171.198,147.212,130.866,132.599,137.46,144.477,12.0323,90.1454,149.361
./normal/face_dev_18241.png,1,154.547,128.404,103.703,128.577,136.526,148.229,14.4371,102.836,145.23
./normal/face_dev_17291.png,1,168.909,154.544,145.272,142.749,133.937,137.5,12.8549,54.4934,150.953
./normal/face_dev_16767.png,1,192.943,175.414,163.269,172.201,134.637,139.253,12.127,52.769,183.469
./normal/face_dev_15849.png,1,201.763,182.867,172.805,184.026,135.027,137.56,10.5889,46.8478,196.026
./normal/face_dev_16147.png,1,144.125,126.517,112.67,123.251,134.19,140.241,13.1165,72.4084,132.452
./normal/face_dev_18753.jpg,1,151.018,129.454,117.96,123.305,136.785,139.783,10.231,74.815,136.289
./normal/face_dev_18073.jpg,1,195.68,182.121,172.186,176.574,133.317,137.079,15.0823,42.111,184.567
./normal/face_dev_15876.png,1,203.268,180.686,165.545,175.788,136.688,142.503,11.7755,65.876,192.793
./normal/face_dev_18557.png,1,168.85,157.093,153.179,151.522,134.018,133.778,27.5346,36.5842,156.933
./normal/face_dev_18216.png,1,156.938,127.801,104.765,129.93,137.838,147.456,13.157,102.345,148.494
./normal/face_dev_18077.jpg,1,197.053,180.495,164.951,171.11,134.143,141.769,14.0847,60.046,183.067
./normal/face_dev_18688.png,1,154.56,130.26,110.276,112.612,137.419,147.447,13.3429,111.628,129.79
./normal/face_dev_17443.png,1,148.841,121.554,103.752,127.712,137.807,143.656,11.3776,89.7105,145.269
./normal/face_dev_16486.png,1,203.051,179.619,163.169,181.163,136.049,142.123,12.0534,62.9728,197.394
./normal/face_dev_17411.png,1,218.654,202.693,199.423,193.065,135.711,134.715,14.9197,37.1029,204.849
./normal/face_dev_15597.png,1,202.019,166.857,149.132,169.371,140.32,144.539,10.6297,81.345,193.841
./normal/face_dev_18709.png,1,145.727,122.941,104.894,102.97,137.755,146.507,13.0047,114.238,119.841
./normal/face_dev_15834.png,1,205.658,181.914,172.668,181.3,136.717,137.62,9.16964,51.7117,196.717
./normal/face_dev_17459.png,1,163.481,139.159,120.989,118.377,138.409,146.957,12.5811,107.408,137.062
./normal/face_dev_17449.png,1,192.456,167.023,157.945,171.886,137.974,138.005,10.55,55.9515,188.227
./normal/face_dev_15837.png,1,176.863,166.975,167.018,162.685,133.015,131.081,63.1415,26.8613,165.964
./normal/face_dev_17895.png,1,188.611,167.678,147.623,174.229,133.611,142.549,14.557,61.9394,186.318
./normal/face_dev_16474.png,1,207.363,180.13,163.148,180.217,137.467,143.293,11.3639,68.9508,199.922
./normal/face_dev_16273.png,1,198.227,167.89,152.399,172.994,138.963,142.476,9.80861,71.0013,193.72
./normal/face_dev_17785.png,1,177.515,152.398,134.332,142.353,137.72,145.423,12.4706,88.8927,160.388
./normal/face_dev_16653.png,1,162.566,141.05,131.465,150.374,136.211,137.563,15.0263,55.3611,161.91
./normal/face_dev_18218.png,1,162.838,136.558,116.331,132.583,137.897,146.397,12.8334,96.2315,150.548
./normal/face_dev_16370.png,1,210.381,186.801,168.027,179.029,136.904,145.654,13.0115,74.4316,198.546
./normal/face_dev_17521.png,1,186.5,148.609,130.549,150.948,142.776,146.386,9.63375,95.2329,177.704
./normal/face_dev_16604.png,1,194.684,175.915,165.753,174.89,135.027,138.021,11.7003,50.0444,186.508
./normal/face_dev_15990.png,1,163.889,132.558,118.257,135.112,140.832,143.124,13.9538,87.9217,156.005
./normal/face_dev_16367.png,1,183.58,168.361,158.42,127.709,136.861,141.827,11.4429,79.3588,141.654
./normal/face_dev_16113.png,1,193.993,166.502,145.339,151.042,139.352,149.539,12.8521,99.8157,173.985
./normal/face_dev_18299.jpg,1,152.852,138.111,127.645,132.296,133.931,137.988,12.2234,57.3778,139.716
./normal/face_dev_17596.png,1,141.752,114.553,101.639,119.602,138.493,141.028,9.56053,84.4654,135.552
./normal/face_dev_18308.png,1,183.6,165.071,156.672,163.642,134.91,136.504,13.0179,47.8466,173.674
./normal/face_dev_18205.png,1,177.27,148.993,124.92,145.928,137.648,148.627,13.6884,97.691,165.56
./normal/face_dev_16264.png,1,219.709,192.822,183.438,188.007,136.962,137.776,8.9352,50.5998,204.269
./normal/face_dev_17917.png,1,135.28,113.613,99.0852,105.696,137.009,142.456,11.7411,93.9706,119.912
./normal/face_dev_16537.png,1,172.463,154.629,141.901,150.777,134.45,139.571,12.3897,60.9388,160.882
./normal/face_dev_16407.png,1,184.465,153.784,129.745,159.586,137.443,147.096,13.0256,87.1825,179.419
./normal/face_dev_19204.png,1,163.992,143.712,136.119,141.563,136.848,137.046,15.9446,57.0645,153.809
./normal/face_dev_16335.png,1,210.373,176.096,151.83,179.248,139.686,148.598,12.2454,87.9044,204.944
./normal/face_dev_18256.png,1,179.17,156.576,142.169,144.099,137.274,142.873,11.4264,78.6769,160.194
./normal/face_dev_17600.png,1,161.304,130.151,113.202,138.013,139.447,143.755,10.4229,87.0209,157.388
./normal/face_dev_17463.png,1,158.674,128.681,108.453,120.889,140.094,147.844,11.8509,111.564,142.479
./normal/face_dev_15850.png,1,208.441,183.037,169.195,180.747,137.279,141.407,10.5198,64.1735,199.146
./normal/face_dev_16022.png,1,204.426,183.757,170.835,185.861,135.522,139.562,11.499,52.4731,199.905
./normal/face_dev_18147.png,1,193.673,160.737,132.106,162.165,138.893,151.503,13.6746,100.075,186.177
./normal/face_dev_16169.png,1,199.486,166.039,142.058,172.273,139.102,147.652,12.2555,85.6242,195.726
./normal/face_dev_15547.png,1,169.254,148.04,132.451,129.443,137.06,144.325,12.5484,90.4448,145.027
./normal/face_dev_17041.png,1,146.423,124.563,113.53,124.105,137.094,139.596,11.3041,73.7805,137.148
./normal/face_dev_17593.png,1,177.96,151.116,131.893,153.208,137.144,144.505,12.3723,80.2627,170.472
./normal/face_dev_18440.jpg,1,152.483,142.929,141.635,133.903,132.746,131.354,41.4027,28.8199,135.51
./normal/face_dev_16333.png,1,196.104,169.461,153.203,172.45,137.296,142.366,11.0523,68.1541,190.349
./normal/face_dev_17164.png,1,195.62,174.556,153.735,175.161,134.428,144.408,14.675,68.2097,189.405
./normal/face_dev_17607.png,1,194.482,171.343,153.148,175.518,135.654,142.737,12.7958,64.9939,190.805
./normal/face_dev_15830.png,1,175.771,160.81,156.014,155.275,134.724,134.366,20.8331,40.4639,162.757
./normal/face_dev_17613.png,1,171.671,146.229,129.513,141.531,137.31,143.62,11.8444,82.7687,158.131
./normal/face_dev_15699.png,1,182.772,156.487,144.487,156.568,137.969,139.886,9.34623,68.248,173.72
./normal/face_dev_17609.png,1,140.482,114.872,97.2102,122.353,137.074,143.366,12.1639,88.2627,137.255
./normal/face_dev_17151.png,1,189.431,171.74,154.345,161.503,133.866,143.4,14.8613,68.0664,173.475
./normal/face_dev_19187.png,1,177.352,154.145,140.761,159.805,136.164,139.883,10.9383,61.9246,173.512
./normal/face_dev_15478.png,1,170.585,141.794,118.897,142.27,138.086,147.647,13.128,96.1727,161.618
./normal/face_dev_18425.png,1,167.007,150.012,142.414,151.424,134.965,136.135,12.5147,47.5235,160.116
./normal/face_dev_17575.png,1,143.232,119.179,104.494,129.204,136.561,140.975,11.2979,75.9755,142.346
./normal/face_dev_16226.png,1,152.221,145.438,141.468,135.896,131.913,133.415,25.2069,33.1087,137.15
./normal/face_dev_16885.png,1,170.486,161.479,155.834,160.424,131.668,133.518,22.4725,29.9591,162.439
./normal/face_dev_17166.png,1,146.362,131.991,115.108,127.214,132.739,141.9,15.9043,71.2396,134.828
./normal/face_dev_15588.png,1,161.159,130.283,112.393,130.783,139.718,145.074,10.7176,96.0279,151.149
./normal/face_dev_17652.png,1,186.581,166.782,153.212,156.005,135.913,141.559,12.0563,67.1513,169.895
./normal/face_dev_15586.png,1,200.495,162.77,144.302,165.69,142.331,146.251,9.74907,88.9021,193.332
./normal/face_dev_15704.png,1,171.658,150.49,136.874,145.268,136.013,140.632,12.1815,71.0374,159.223
./normal/face_dev_16606.png,1,218.022,182.732,161.013,186.071,140.355,147.161,11.1953,81.4891,213.188
./normal/face_dev_16643.png,1,186.155,157.738,140.182,164.7,137.618,143.013,11.251,72.4525,182.797
./normal/face_dev_18087.jpg,1,204.346,191.308,182.926,169.825,135.196,138.399,11.0953,50.752,181.044
./normal/face_dev_16596.png,1,186.065,167.44,155.12,166.259,134.519,139.057,12.7025,53.9656,177.294
./normal/face_dev_16028.png,1,150.734,138.542,125.481,128.408,132.187,139.432,15.2956,61.5536,134.118
./normal/face_dev_16439.png,1,194.54,161.764,135.24,164.725,138.743,149.716,13.1877,94.2889,188.145
./normal/face_dev_18322.png,1,185.382,164.872,147.607,168.134,134.535,141.837,13.5526,62.4281,180.699
./normal/face_dev_18712.png,1,138.026,111.568,93.669,102.117,139.229,146.067,11.8411,115.13,120.909
./normal/face_dev_16339.png,1,208.563,185.662,178.616,180.672,137.932,137.552,9.17944,52.5676,197.273
./normal/face_dev_15775.png,1,152.541,138.974,132.317,129.326,133.432,135.108,14.9241,47.6149,134.642
./normal/face_dev_18377.png,1,179.685,157.77,145.608,153.238,136.588,140.211,10.6785,65.0857,167.301
./normal/face_dev_18957.png,1,137.24,117.918,103.915,114.149,135.083,140.817,12.5057,79.1035,124.933
./normal/face_dev_15758.png,1,167.026,139.014,125.067,138.357,138.956,142.068,9.85111,84.2928,157.238
